,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2514,,9.0,,1.0,,15.0,15.0,1.0,15.0,1.0,15.0,30.0,15.0,0.0,15.0,2.0
2515,,8.0,,1.0,,4.0,25.0,1.0,25.0,0.0,25.0,25.0,25.0,10.0,25.0,10.0
2516,,4.0,,1.0,,15.0,15.0,1.0,15.0,1.0,15.0,25.0,15.0,8.0,15.0,1.0
2517,,8.0,,1.0,,15.0,16.0,1.0,16.0,1.0,16.0,24.0,16.0,9.0,16.0,6.0
2518,,8.0,,4.0,,16.0,5.0,1.0,5.0,0.0,5.0,25.0,5.0,8.0,5.0,2.0
2519,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,8.0,5.0,1.0
2520,,5.0,,1.0,,0.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,5.0,5.0,5.0
2521,,8.0,,5.0,,12.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,9.0,5.0,4.0
2522,,8.0,,15.0,,0.0,5.0,0.0,5.0,10.0,5.0,20.0,5.0,0.0,5.0,1.0
2523,,8.0,,1.0,,15.0,10.0,1.0,10.0,6.0,10.0,25.0,10.0,0.0,10.0,3.0
2524,,8.0,,1.0,,15.0,13.0,3.0,13.0,1.0,13.0,25.0,13.0,1.0,13.0,10.0
2525,,8.0,,1.0,,7.0,24.0,5.0,24.0,0.0,24.0,5.0,24.0,1.0,24.0,1.0
2526,,5.0,,0.0,,15.0,5.0,1.0,5.0,1.0,5.0,10.0,5.0,0.0,5.0,0.0
2527,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,27.0,5.0,1.0
2528,,1.0,,4.0,,16.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,3.0
2529,,8.0,,2.0,,11.0,5.0,0.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,1.0
2530,,8.0,,2.0,,24.0,5.0,1.0,5.0,5.0,5.0,25.0,5.0,7.0,5.0,1.0
2531,,1.0,,3.0,,5.0,5.0,1.0,5.0,1.0,5.0,9.0,5.0,1.0,5.0,5.0
2532,,8.0,,2.0,,15.0,5.0,1.0,5.0,1.0,5.0,30.0,5.0,0.0,5.0,2.0
2533,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,6.0
2534,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,0.0
2535,,8.0,,1.0,,15.0,5.0,0.0,5.0,1.0,5.0,11.0,5.0,8.0,5.0,1.0
2536,,8.0,,1.0,,15.0,5.0,1.0,5.0,0.0,5.0,6.0,5.0,1.0,5.0,1.0
2537,,5.0,,2.0,,15.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,1.0
2538,,5.0,,1.0,,13.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,1.0
2539,,5.0,,1.0,,15.0,5.0,1.0,5.0,2.0,5.0,25.0,5.0,1.0,5.0,1.0
2540,,6.0,,1.0,,0.0,5.0,1.0,5.0,1.0,5.0,21.0,5.0,1.0,5.0,1.0
2541,,10.0,,5.0,,15.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0
2542,,1.0,,6.0,,7.0,5.0,5.0,5.0,1.0,5.0,25.0,5.0,2.0,5.0,1.0
2543,,5.0,,1.0,,15.0,10.0,1.0,10.0,1.0,10.0,25.0,10.0,1.0,10.0,1.0
2544,,9.0,,1.0,,15.0,5.0,1.0,5.0,26.0,5.0,5.0,5.0,1.0,5.0,1.0
2545,,5.0,,0.0,,15.0,10.0,1.0,10.0,1.0,10.0,25.0,10.0,1.0,10.0,1.0
2546,,5.0,,30.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,0.0,5.0,1.0
2547,,10.0,,0.0,,15.0,5.0,1.0,5.0,0.0,5.0,25.0,5.0,0.0,5.0,1.0
2548,,10.0,,1.0,,15.0,10.0,1.0,10.0,2.0,10.0,25.0,10.0,1.0,10.0,6.0
2549,,9.0,,4.0,,1.0,5.0,4.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,20.0
2550,,0.0,,0.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,19.0,5.0,6.0
2551,,5.0,,1.0,,16.0,5.0,11.0,5.0,0.0,5.0,25.0,5.0,1.0,5.0,1.0
2552,,5.0,,1.0,,15.0,5.0,6.0,5.0,1.0,5.0,20.0,5.0,2.0,5.0,2.0
2553,,8.0,,0.0,,15.0,5.0,11.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,1.0
2554,,4.0,,1.0,,4.0,0.0,10.0,0.0,1.0,0.0,25.0,0.0,3.0,0.0,5.0
2555,,4.0,,1.0,,15.0,5.0,1.0,5.0,20.0,5.0,25.0,5.0,1.0,5.0,1.0
2556,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,11.0,5.0,1.0,5.0,5.0
2557,,15.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,1.0
2558,,11.0,,20.0,,15.0,5.0,10.0,5.0,25.0,5.0,15.0,5.0,1.0,5.0,0.0
2559,,8.0,,1.0,,15.0,5.0,20.0,5.0,1.0,5.0,14.0,5.0,1.0,5.0,6.0
2560,,9.0,,1.0,,5.0,5.0,0.0,5.0,1.0,5.0,30.0,5.0,1.0,5.0,1.0
2561,,5.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,20.0
2562,,8.0,,0.0,,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,0.0
2563,,8.0,,1.0,,6.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0
2564,,8.0,,1.0,,15.0,5.0,0.0,5.0,1.0,5.0,24.0,5.0,1.0,5.0,1.0
2565,,20.0,,10.0,,15.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,1.0
2566,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,1.0
2567,,10.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,2.0,5.0,1.0
2568,,8.0,,1.0,,15.0,10.0,8.0,10.0,4.0,10.0,20.0,10.0,1.0,10.0,1.0
2569,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,1.0
2570,,8.0,,1.0,,30.0,5.0,1.0,5.0,5.0,5.0,15.0,5.0,1.0,5.0,1.0
2571,,7.0,,1.0,,15.0,5.0,1.0,5.0,3.0,5.0,10.0,5.0,1.0,5.0,1.0
2572,,8.0,,1.0,,15.0,5.0,1.0,5.0,2.0,5.0,20.0,5.0,1.0,5.0,1.0
2573,,11.0,,3.0,,21.0,5.0,1.0,5.0,1.0,5.0,10.0,5.0,1.0,5.0,0.0
2574,,8.0,,6.0,,15.0,15.0,1.0,15.0,1.0,15.0,20.0,15.0,1.0,15.0,1.0
2575,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,0.0,5.0,1.0
2576,,0.0,,1.0,,21.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,0.0,5.0,1.0
2577,,2.0,,1.0,,10.0,5.0,5.0,5.0,7.0,5.0,20.0,5.0,1.0,5.0,0.0
2578,,8.0,,0.0,,5.0,5.0,0.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,0.0
2579,,8.0,,4.0,,12.0,5.0,15.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,2.0
2580,,8.0,,1.0,,15.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,1.0
2581,,6.0,,1.0,,15.0,5.0,5.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,1.0
2582,,11.0,,15.0,,15.0,7.0,1.0,7.0,0.0,7.0,20.0,7.0,1.0,7.0,0.0
2583,,8.0,,2.0,,11.0,15.0,1.0,15.0,0.0,15.0,20.0,15.0,24.0,15.0,1.0
2584,,10.0,,5.0,,15.0,7.0,0.0,7.0,1.0,7.0,20.0,7.0,1.0,7.0,1.0
2585,,15.0,,1.0,,15.0,7.0,1.0,7.0,6.0,7.0,20.0,7.0,1.0,7.0,1.0
2586,,1.0,,1.0,,15.0,7.0,1.0,7.0,2.0,7.0,20.0,7.0,1.0,7.0,1.0
2587,,8.0,,1.0,,15.0,7.0,1.0,7.0,1.0,7.0,20.0,7.0,1.0,7.0,1.0
2588,,8.0,,1.0,,15.0,7.0,0.0,7.0,2.0,7.0,20.0,7.0,0.0,7.0,1.0
2589,,8.0,,1.0,,16.0,7.0,1.0,7.0,1.0,7.0,5.0,7.0,1.0,7.0,1.0
2590,,5.0,,1.0,,15.0,6.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,1.0
2591,,8.0,,4.0,,15.0,7.0,0.0,7.0,2.0,7.0,5.0,7.0,1.0,7.0,3.0
2592,,10.0,,1.0,,15.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0
2593,,8.0,,3.0,,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,4.0,0.0,6.0
2594,,8.0,,1.0,,11.0,6.0,1.0,6.0,0.0,6.0,20.0,6.0,6.0,6.0,11.0
2595,,1.0,,10.0,,15.0,7.0,10.0,7.0,20.0,7.0,20.0,7.0,0.0,7.0,1.0
2596,,5.0,,1.0,,10.0,0.0,6.0,0.0,25.0,0.0,20.0,0.0,6.0,0.0,30.0
2597,,10.0,,1.0,,14.0,7.0,1.0,7.0,25.0,7.0,1.0,7.0,1.0,7.0,1.0
2598,,5.0,,1.0,,15.0,10.0,0.0,10.0,25.0,10.0,26.0,10.0,1.0,10.0,0.0
2599,,4.0,,1.0,,3.0,11.0,1.0,11.0,25.0,11.0,16.0,11.0,1.0,11.0,1.0
2600,,8.0,,1.0,,12.0,7.0,1.0,7.0,10.0,7.0,20.0,7.0,20.0,7.0,1.0
2601,,8.0,,1.0,,16.0,6.0,1.0,6.0,20.0,6.0,20.0,6.0,6.0,6.0,0.0
2602,,8.0,,0.0,,11.0,10.0,1.0,10.0,20.0,10.0,11.0,10.0,1.0,10.0,1.0
2603,,1.0,,1.0,,15.0,20.0,5.0,20.0,25.0,20.0,20.0,20.0,1.0,20.0,1.0
2604,,8.0,,1.0,,6.0,14.0,1.0,14.0,0.0,14.0,1.0,14.0,1.0,14.0,0.0
2605,,8.0,,1.0,,15.0,7.0,1.0,7.0,15.0,7.0,20.0,7.0,1.0,7.0,0.0
2606,,8.0,,1.0,,12.0,2.0,1.0,2.0,25.0,2.0,26.0,2.0,1.0,2.0,1.0
2607,,8.0,,1.0,,15.0,1.0,1.0,1.0,25.0,1.0,20.0,1.0,1.0,1.0,1.0
2608,,6.0,,1.0,,15.0,7.0,1.0,7.0,15.0,7.0,1.0,7.0,1.0,7.0,1.0
2609,,8.0,,7.0,,15.0,4.0,0.0,4.0,25.0,4.0,16.0,4.0,1.0,4.0,31.0
2610,,8.0,,1.0,,10.0,7.0,1.0,7.0,21.0,7.0,15.0,7.0,1.0,7.0,6.0
2611,,1.0,,1.0,,15.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,11.0,7.0,1.0
2612,,30.0,,1.0,,15.0,7.0,2.0,7.0,25.0,7.0,1.0,7.0,10.0,7.0,4.0
2613,,8.0,,1.0,,15.0,11.0,1.0,11.0,25.0,11.0,20.0,11.0,11.0,11.0,1.0
2614,,8.0,,1.0,,6.0,7.0,1.0,7.0,25.0,7.0,10.0,7.0,1.0,7.0,10.0
2615,,1.0,,5.0,,10.0,2.0,1.0,2.0,25.0,2.0,15.0,2.0,0.0,2.0,5.0
2616,,8.0,,1.0,,0.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,12.0,7.0,1.0
2617,,1.0,,1.0,,15.0,21.0,26.0,21.0,25.0,21.0,10.0,21.0,1.0,21.0,4.0
2618,,10.0,,1.0,,15.0,7.0,1.0,7.0,25.0,7.0,5.0,7.0,10.0,7.0,1.0
2619,,8.0,,1.0,,12.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,5.0,7.0,6.0
2620,,10.0,,4.0,,10.0,10.0,0.0,10.0,25.0,10.0,20.0,10.0,5.0,10.0,1.0
2621,,8.0,,1.0,,0.0,7.0,2.0,7.0,25.0,7.0,20.0,7.0,40.0,7.0,0.0
2622,,9.0,,1.0,,15.0,7.0,1.0,7.0,24.0,7.0,20.0,7.0,1.0,7.0,1.0
2623,,8.0,,1.0,,15.0,9.0,1.0,9.0,25.0,9.0,20.0,9.0,1.0,9.0,1.0
2624,,8.0,,1.0,,11.0,7.0,0.0,7.0,10.0,7.0,20.0,7.0,0.0,7.0,6.0
2625,,8.0,,4.0,,10.0,6.0,1.0,6.0,10.0,6.0,20.0,6.0,1.0,6.0,0.0
2626,,8.0,,6.0,,0.0,7.0,1.0,7.0,15.0,7.0,20.0,7.0,1.0,7.0,0.0
2627,,8.0,,0.0,,5.0,7.0,1.0,7.0,25.0,7.0,1.0,7.0,1.0,7.0,1.0
2628,,15.0,,1.0,,5.0,7.0,20.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,1.0
2629,,5.0,,1.0,,5.0,7.0,1.0,7.0,25.0,7.0,4.0,7.0,15.0,7.0,0.0
2630,,5.0,,1.0,,5.0,7.0,1.0,7.0,30.0,7.0,10.0,7.0,21.0,7.0,25.0
2631,,1.0,,1.0,,5.0,7.0,25.0,7.0,15.0,7.0,0.0,7.0,25.0,7.0,25.0
2632,,8.0,,1.0,,5.0,3.0,1.0,3.0,25.0,3.0,15.0,3.0,0.0,3.0,25.0
2633,,10.0,,1.0,,5.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,2.0,7.0,25.0
2634,,11.0,,1.0,,5.0,7.0,1.0,7.0,6.0,7.0,5.0,7.0,1.0,7.0,25.0
2635,,16.0,,0.0,,0.0,7.0,1.0,7.0,19.0,7.0,20.0,7.0,5.0,7.0,25.0
2636,,11.0,,1.0,,5.0,1.0,1.0,1.0,25.0,1.0,10.0,1.0,1.0,1.0,0.0
2637,,11.0,,1.0,,20.0,10.0,1.0,10.0,25.0,10.0,20.0,10.0,0.0,10.0,32.0
2638,,4.0,,0.0,,5.0,7.0,1.0,7.0,30.0,7.0,20.0,7.0,1.0,7.0,25.0
2639,,11.0,,1.0,,5.0,7.0,1.0,7.0,1.0,7.0,16.0,7.0,3.0,7.0,10.0
2640,,0.0,,4.0,,5.0,7.0,1.0,7.0,15.0,7.0,20.0,7.0,1.0,7.0,25.0
2641,,0.0,,10.0,,5.0,2.0,4.0,2.0,25.0,2.0,20.0,2.0,1.0,2.0,25.0
2642,,11.0,,1.0,,10.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,0.0,7.0,25.0
2643,,11.0,,1.0,,25.0,7.0,5.0,7.0,25.0,7.0,5.0,7.0,1.0,7.0,20.0
2644,,11.0,,1.0,,10.0,5.0,3.0,5.0,25.0,5.0,20.0,5.0,1.0,5.0,25.0
2645,,0.0,,1.0,,2.0,7.0,2.0,7.0,25.0,7.0,20.0,7.0,5.0,7.0,2.0
2646,,11.0,,1.0,,5.0,7.0,1.0,7.0,25.0,7.0,11.0,7.0,1.0,7.0,25.0
2647,,11.0,,7.0,,5.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,30.0
2648,,6.0,,1.0,,5.0,5.0,1.0,5.0,25.0,5.0,20.0,5.0,1.0,5.0,35.0
2649,,11.0,,3.0,,0.0,1.0,1.0,1.0,20.0,1.0,4.0,1.0,1.0,1.0,40.0
2650,,4.0,,1.0,,5.0,7.0,7.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,25.0
2651,,8.0,,1.0,,10.0,2.0,1.0,2.0,20.0,2.0,20.0,2.0,4.0,2.0,25.0
2652,,4.0,,4.0,,5.0,7.0,1.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,25.0
2653,,5.0,,2.0,,5.0,20.0,1.0,20.0,16.0,20.0,20.0,20.0,1.0,20.0,0.0
2654,,5.0,,1.0,,15.0,21.0,1.0,21.0,15.0,21.0,20.0,21.0,1.0,21.0,0.0
2655,,8.0,,1.0,,9.0,15.0,0.0,15.0,25.0,15.0,20.0,15.0,11.0,15.0,25.0
2656,,8.0,,1.0,,5.0,21.0,0.0,21.0,25.0,21.0,16.0,21.0,0.0,21.0,20.0
2657,,13.0,,1.0,,5.0,21.0,1.0,21.0,30.0,21.0,20.0,21.0,15.0,21.0,6.0
2658,,8.0,,1.0,,5.0,21.0,6.0,21.0,25.0,21.0,20.0,21.0,1.0,21.0,25.0
2659,,6.0,,4.0,,10.0,21.0,2.0,21.0,25.0,21.0,20.0,21.0,5.0,21.0,25.0
2660,,13.0,,1.0,,5.0,21.0,1.0,21.0,20.0,21.0,20.0,21.0,1.0,21.0,1.0
2661,,0.0,,4.0,,5.0,21.0,2.0,21.0,30.0,21.0,20.0,21.0,2.0,21.0,25.0
2662,,11.0,,1.0,,4.0,21.0,1.0,21.0,25.0,21.0,20.0,21.0,10.0,21.0,25.0
2663,,8.0,,5.0,,5.0,21.0,0.0,21.0,25.0,21.0,11.0,21.0,1.0,21.0,25.0
2664,,8.0,,1.0,,4.0,10.0,2.0,10.0,15.0,10.0,1.0,10.0,6.0,10.0,5.0
2665,,8.0,,1.0,,5.0,21.0,1.0,21.0,25.0,21.0,20.0,21.0,2.0,21.0,25.0
2666,,8.0,,0.0,,6.0,6.0,1.0,6.0,25.0,6.0,0.0,6.0,1.0,6.0,20.0
2667,,15.0,,1.0,,4.0,21.0,0.0,21.0,1.0,21.0,1.0,21.0,5.0,21.0,20.0
2668,,8.0,,1.0,,5.0,16.0,20.0,16.0,25.0,16.0,15.0,16.0,4.0,16.0,25.0
2669,,8.0,,1.0,,15.0,25.0,25.0,25.0,25.0,25.0,20.0,25.0,1.0,25.0,25.0
2670,,0.0,,1.0,,10.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,3.0,7.0,25.0
2671,,8.0,,1.0,,5.0,1.0,25.0,1.0,25.0,1.0,20.0,1.0,10.0,1.0,25.0
2672,,13.0,,1.0,,5.0,7.0,25.0,7.0,30.0,7.0,20.0,7.0,1.0,7.0,25.0
2673,,11.0,,1.0,,5.0,7.0,10.0,7.0,30.0,7.0,20.0,7.0,0.0,7.0,25.0
2674,,20.0,,1.0,,10.0,7.0,20.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,25.0
2675,,11.0,,1.0,,6.0,5.0,20.0,5.0,1.0,5.0,20.0,5.0,3.0,5.0,25.0
2676,,8.0,,1.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,1.0
2677,,5.0,,1.0,,5.0,7.0,0.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,30.0
2678,,8.0,,1.0,,5.0,7.0,15.0,7.0,12.0,7.0,20.0,7.0,5.0,7.0,25.0
2679,,4.0,,2.0,,5.0,11.0,25.0,11.0,25.0,11.0,17.0,11.0,2.0,11.0,25.0
2680,,20.0,,1.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,6.0,7.0,0.0
2681,,8.0,,1.0,,5.0,7.0,15.0,7.0,25.0,7.0,20.0,7.0,0.0,7.0,25.0
2682,,8.0,,8.0,,11.0,7.0,25.0,7.0,25.0,7.0,0.0,7.0,1.0,7.0,25.0
2683,,10.0,,1.0,,5.0,0.0,21.0,0.0,25.0,0.0,20.0,0.0,1.0,0.0,25.0
2684,,1.0,,1.0,,0.0,1.0,25.0,1.0,24.0,1.0,20.0,1.0,1.0,1.0,25.0
2685,,5.0,,1.0,,5.0,7.0,25.0,7.0,10.0,7.0,25.0,7.0,1.0,7.0,26.0
2686,,8.0,,2.0,,5.0,7.0,25.0,7.0,30.0,7.0,10.0,7.0,1.0,7.0,25.0
2687,,4.0,,1.0,,5.0,11.0,25.0,11.0,20.0,11.0,20.0,11.0,1.0,11.0,20.0
2688,,8.0,,3.0,,10.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,25.0
2689,,16.0,,1.0,,5.0,7.0,25.0,7.0,26.0,7.0,20.0,7.0,1.0,7.0,25.0
2690,,0.0,,1.0,,4.0,7.0,25.0,7.0,15.0,7.0,1.0,7.0,1.0,7.0,25.0
2691,,1.0,,6.0,,4.0,6.0,25.0,6.0,30.0,6.0,21.0,6.0,1.0,6.0,25.0
2692,,8.0,,1.0,,5.0,5.0,25.0,5.0,25.0,5.0,20.0,5.0,1.0,5.0,1.0
2693,,5.0,,1.0,,5.0,7.0,25.0,7.0,25.0,7.0,15.0,7.0,1.0,7.0,30.0
2694,,8.0,,0.0,,5.0,7.0,25.0,7.0,25.0,7.0,15.0,7.0,1.0,7.0,15.0
2695,,8.0,,1.0,,5.0,2.0,24.0,2.0,15.0,2.0,10.0,2.0,6.0,2.0,25.0
2696,,4.0,,1.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,20.0,7.0,16.0
2697,,8.0,,1.0,,5.0,7.0,10.0,7.0,25.0,7.0,20.0,7.0,6.0,7.0,25.0
2698,,5.0,,14.0,,5.0,7.0,10.0,7.0,25.0,7.0,10.0,7.0,1.0,7.0,25.0
2699,,8.0,,5.0,,5.0,7.0,15.0,7.0,20.0,7.0,21.0,7.0,2.0,7.0,25.0
2700,,10.0,,1.0,,5.0,7.0,25.0,7.0,24.0,7.0,15.0,7.0,1.0,7.0,25.0
2701,,8.0,,1.0,,4.0,7.0,25.0,7.0,25.0,7.0,10.0,7.0,5.0,7.0,25.0
2702,,8.0,,12.0,,8.0,7.0,25.0,7.0,25.0,7.0,5.0,7.0,1.0,7.0,25.0
2703,,8.0,,2.0,,5.0,7.0,30.0,7.0,2.0,7.0,16.0,7.0,5.0,7.0,25.0
2704,,8.0,,1.0,,5.0,7.0,15.0,7.0,25.0,7.0,10.0,7.0,1.0,7.0,25.0
2705,,5.0,,1.0,,5.0,7.0,25.0,7.0,29.0,7.0,0.0,7.0,0.0,7.0,25.0
2706,,8.0,,1.0,,5.0,7.0,25.0,7.0,25.0,7.0,10.0,7.0,6.0,7.0,
2707,,6.0,,1.0,,10.0,5.0,6.0,5.0,25.0,5.0,10.0,5.0,1.0,5.0,
2708,,1.0,,0.0,,5.0,7.0,19.0,7.0,25.0,7.0,6.0,7.0,20.0,7.0,
2709,,8.0,,1.0,,5.0,6.0,25.0,6.0,25.0,6.0,10.0,6.0,0.0,6.0,
2710,,4.0,,1.0,,5.0,7.0,25.0,7.0,25.0,7.0,10.0,7.0,1.0,7.0,
2711,,8.0,,1.0,,5.0,4.0,30.0,4.0,20.0,4.0,11.0,4.0,1.0,4.0,
2712,,8.0,,11.0,,5.0,7.0,1.0,7.0,10.0,7.0,10.0,7.0,1.0,7.0,
2713,,8.0,,1.0,,5.0,7.0,15.0,7.0,8.0,7.0,1.0,7.0,1.0,7.0,
2714,,7.0,,1.0,,15.0,7.0,25.0,7.0,10.0,7.0,1.0,7.0,1.0,7.0,
2715,,5.0,,1.0,,5.0,2.0,25.0,2.0,25.0,2.0,11.0,2.0,1.0,2.0,
2716,,4.0,,12.0,,5.0,0.0,25.0,0.0,25.0,0.0,5.0,0.0,1.0,0.0,
2717,,6.0,,20.0,,5.0,7.0,25.0,7.0,16.0,7.0,11.0,7.0,1.0,7.0,
2718,,5.0,,25.0,,5.0,7.0,25.0,7.0,25.0,7.0,6.0,7.0,1.0,7.0,
2719,,8.0,,25.0,,5.0,0.0,25.0,0.0,5.0,0.0,15.0,0.0,1.0,0.0,
2720,,8.0,,25.0,,5.0,5.0,25.0,5.0,25.0,5.0,20.0,5.0,0.0,5.0,
2721,,10.0,,15.0,,5.0,10.0,25.0,10.0,20.0,10.0,20.0,10.0,1.0,10.0,
2722,,8.0,,20.0,,5.0,11.0,20.0,11.0,25.0,11.0,20.0,11.0,1.0,11.0,
2723,,8.0,,17.0,,5.0,11.0,25.0,11.0,25.0,11.0,10.0,11.0,1.0,11.0,
2724,,8.0,,25.0,,0.0,7.0,20.0,7.0,25.0,7.0,15.0,7.0,0.0,7.0,
2725,,0.0,,25.0,,5.0,7.0,25.0,7.0,30.0,7.0,20.0,7.0,0.0,7.0,
2726,,5.0,,25.0,,7.0,10.0,16.0,10.0,25.0,10.0,11.0,10.0,2.0,10.0,
2727,,5.0,,5.0,,0.0,5.0,15.0,5.0,20.0,5.0,20.0,5.0,1.0,5.0,
2728,,2.0,,21.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,
2729,,8.0,,25.0,,1.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,0.0,7.0,
2730,,8.0,,20.0,,5.0,6.0,30.0,6.0,5.0,6.0,20.0,6.0,1.0,6.0,
2731,,19.0,,21.0,,0.0,4.0,25.0,4.0,20.0,4.0,20.0,4.0,1.0,4.0,
2732,,13.0,,25.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,
2733,,8.0,,25.0,,5.0,7.0,20.0,7.0,5.0,7.0,15.0,7.0,1.0,7.0,
2734,,11.0,,25.0,,5.0,7.0,30.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,
2735,,17.0,,30.0,,10.0,0.0,25.0,0.0,9.0,0.0,20.0,0.0,1.0,0.0,
2736,,0.0,,25.0,,20.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,
2737,,8.0,,25.0,,5.0,0.0,15.0,0.0,25.0,0.0,10.0,0.0,1.0,0.0,
2738,,8.0,,25.0,,5.0,4.0,25.0,4.0,25.0,4.0,20.0,4.0,3.0,4.0,
2739,,5.0,,25.0,,4.0,7.0,25.0,7.0,20.0,7.0,20.0,7.0,1.0,7.0,
2740,,13.0,,25.0,,5.0,7.0,1.0,7.0,5.0,7.0,20.0,7.0,6.0,7.0,
2741,,0.0,,25.0,,5.0,5.0,25.0,5.0,25.0,5.0,20.0,5.0,11.0,5.0,
2742,,8.0,,4.0,,5.0,7.0,25.0,7.0,30.0,7.0,20.0,7.0,1.0,7.0,
2743,,8.0,,25.0,,10.0,6.0,25.0,6.0,17.0,6.0,20.0,6.0,30.0,6.0,
2744,,9.0,,25.0,,5.0,7.0,25.0,7.0,15.0,7.0,20.0,7.0,1.0,7.0,
2745,,1.0,,25.0,,0.0,7.0,30.0,7.0,25.0,7.0,15.0,7.0,0.0,7.0,
2746,,1.0,,25.0,,5.0,10.0,30.0,10.0,34.0,10.0,20.0,10.0,1.0,10.0,
2747,,1.0,,25.0,,19.0,6.0,25.0,6.0,21.0,6.0,20.0,6.0,1.0,6.0,
2748,,1.0,,25.0,,5.0,7.0,1.0,7.0,0.0,7.0,20.0,7.0,0.0,7.0,
2749,,1.0,,35.0,,5.0,16.0,25.0,16.0,5.0,16.0,20.0,16.0,1.0,16.0,
2750,,1.0,,25.0,,15.0,7.0,25.0,7.0,25.0,7.0,21.0,7.0,1.0,7.0,
2751,,0.0,,10.0,,5.0,0.0,12.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,
2752,,1.0,,25.0,,5.0,11.0,25.0,11.0,25.0,11.0,1.0,11.0,0.0,11.0,
2753,,1.0,,30.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,1.0,7.0,
2754,,1.0,,25.0,,5.0,12.0,25.0,12.0,10.0,12.0,20.0,12.0,1.0,12.0,
2755,,1.0,,25.0,,5.0,7.0,25.0,7.0,10.0,7.0,20.0,7.0,1.0,7.0,
2756,,1.0,,25.0,,5.0,7.0,25.0,7.0,25.0,7.0,20.0,7.0,31.0,7.0,
